reg;gen;planting_date;lon;lat;mai
BA;CLZ001;15/10/2014;-40.39024195;-19.06420382;-0.786042542
BA;CLZ001;21/10/2014;-40.39316421;-19.06422843;-0.609895506
BA;CLZ001;04/11/2014;-40.40241464;-19.06758128;-0.684497002
BA;CLZ001;22/10/2014;-40.4144865;-19.06069897;-1.218339209
BA;CLZ001;21/10/2014;-40.3893852;-19.060567;-0.575695174
BA;CLZ001;27/10/2014;-40.41128102;-19.06144635;-1.025938638
BA;CLZ001;17/10/2014;-40.3887936;-19.078525;-0.921256827
BA;CLZ001;17/10/2014;-40.38820128;-19.07704505;-1.047311962
BA;CLZ001;15/10/2014;-40.37055523;-19.06019361;-0.678973318
BA;CLZ001;14/10/2014;-40.38226852;-19.0612504;-0.81847127
BA;CLZ001;22/10/2014;-40.3718076;-19.05664016;-0.808413725
BA;CLZ001;13/12/2017;-40.68744502;-19.40854966;-0.441945195
BA;CLZ001;27/10/2017;-40.55951818;-19.3980605;-0.17546688
BA;CLZ001;03/01/2018;-40.71588148;-19.38248467;-0.13523863
BA;CLZ001;03/01/2018;-40.71588148;-19.38248467;-0.144000468
BA;CLZ001;10/11/2017;-40.7704569;-19.3328018;-0.440311653
BA;CLZ006;29/09/2017;-40.66765316;-19.2038227;0.13666836
BA;CLZ001;22/12/2016;-40.5992739;-19.1888894;-0.369792128
BA;CLZ006;16/05/2017;-40.702965;-19.097663;-0.153148448
BA;CLZ001;27/01/2016;-40.60087316;-18.97489416;0.611994869
BA;CLZ001;27/01/2016;-40.60087316;-18.97489416;0.297755682
BA;CLZ001;15/11/2017;-40.02994877;-19.12316407;-0.254673558
BA;CLZ001;15/11/2017;-40.0260045;-19.1244529;0.227125353
BA;CLZ001;15/11/2017;-40.02749196;-19.12045787;-0.808342881
BA;CLZ001;15/11/2017;-40.0246066;-19.1204673;-0.392744143
BA;CLZ001;25/11/2014;-40.1044122;-19.12972018;-1.206305847
BA;CLZ001;17/10/2017;-40.1080452;-19.12099873;-0.127298487
BA;CLZ001;19/10/2017;-40.11256516;-19.11962883;-0.07964956
BA;CLZ001;16/10/2017;-40.10669333;-19.11392474;-0.272329352
BA;CLZ001;13/11/2014;-40.3217389;-19.1219194;-1.593735757
BA;CLZ001;12/11/2014;-40.31871278;-19.12061921;-0.094086372
BA;CLZ001;11/11/2014;-40.31652221;-19.11949189;0.116350551
BA;CLZ001;12/11/2014;-40.3225395;-19.1138177;-2.23105238
BA;CLZ001;10/11/2014;-40.32787507;-19.11219537;-0.066523172
BA;CLZ001;16/11/2014;-40.3374448;-19.1148365;-1.168774106
BA;CLZ001;08/11/2014;-40.33148281;-19.11283643;0.097754199
BA;CLZ001;16/11/2014;-40.31892632;-19.11128838;-2.144012607
BA;CLZ001;07/11/2014;-40.34177024;-19.10673649;-0.221156424
BA;CLZ001;16/11/2014;-40.32678513;-19.105047;-0.836741488
BA;CLZ001;06/11/2014;-40.32803433;-19.09691488;-0.465386298
BA;CLZ001;24/09/2017;-39.98759552;-19.12537831;-0.13628024
BA;CLZ001;27/09/2017;-39.99044917;-19.12669134;-0.054844739
BA;CLZ001;27/09/2017;-39.99590927;-19.12612268;-0.463622526
BA;CLZ001;25/05/2015;-39.99833144;-19.10260916;-0.859657585
BA;CLZ001;25/05/2015;-39.99873735;-19.10258696;-0.436272407
BA;CLZ001;28/05/2015;-40.015876;-19.095099;0.323585246
BA;CLZ001;22/05/2012;-40.0921937;-19.0998948;-0.501042896
BA;CLZ001;14/10/2013;-40.0691419;-19.1071688;-1.324804361
BA;CLZ001;03/10/2013;-40.057739;-19.1063401;-0.083925056
BA;CLZ001;30/09/2013;-40.0571359;-19.1041838;-0.342102743
BA;CLZ001;27/09/2013;-40.0584297;-19.0998661;-0.689320793
BA;CLZ001;25/09/2013;-40.072548;-19.0987814;-0.617901221
BA;CLZ006;20/12/2018;-40.06117546;-19.09726776;0.064471076
BA;CLZ001;27/09/2013;-40.0610872;-19.0977272;-0.90706229
BA;CLZ001;24/09/2013;-40.0721064;-19.0907145;-1.211956067
BA;CLZ001;27/09/2013;-40.0526051;-19.0942246;-0.843203221
BA;CLZ001;25/09/2013;-40.0594963;-19.0941941;-0.27957849
BA;CLZ001;19/11/2014;-40.07586823;-19.09077384;-1.639379304
BA;CLZ001;19/11/2014;-40.07551263;-19.090378;-1.49891452
BA;CLZ001;17/11/2014;-40.06664598;-19.09098527;-0.938189369
BA;CLZ001;17/11/2014;-40.0572681;-19.08818612;-0.699484051
BA;CLZ001;02/10/2013;-40.1046766;-19.0901968;-1.437550228
BA;CLZ006;25/02/2019;-40.04536879;-19.08781424;0.023342529
BA;CLZ001;02/10/2013;-40.1043157;-19.0873706;-1.95457124
BA;CLZ001;23/09/2013;-40.0678952;-19.0876846;-1.426406154
BA;CLZ001;28/05/2015;-40.03433414;-19.08382518;-0.674633874
BA;CLZ001;03/10/2013;-40.0745543;-19.0841489;-1.145326438
BA;CLZ006;16/02/2019;-40.04760036;-19.08194298;0.319433834
BA;CLZ006;16/02/2019;-40.05067347;-19.08244056;0.694396023
BA;CLZ001;21/10/2017;-40.10575839;-19.07860322;-0.268722626
BA;CLZ001;08/10/2013;-40.0318314;-19.0781308;-1.15725029
BA;CLZ001;21/10/2017;-40.10486119;-19.07313037;-0.333027122
BA;CLZ001;21/11/2014;-40.09635971;-19.07153275;-0.882788127
BA;CLZ001;21/11/2014;-40.09636736;-19.07173301;-0.789774781
BA;CLZ001;27/05/2015;-39.97518433;-19.09329262;-0.683156534
BA;CLZ001;27/05/2015;-39.9704068;-19.0932419;-0.083254379
BA;CLZ001;13/06/2012;-39.9618148;-19.088549;1.407269874
BA;CLZ001;13/06/2012;-39.9615031;-19.0872403;0.536443089
BA;CLZ006;28/02/2019;-39.97393872;-19.08021882;0.485421403
BA;CLZ001;22/09/2017;-39.97623146;-19.07409045;-0.269951246
BA;CLZ001;12/06/2012;-39.9760305;-19.0748742;-0.697682731
BA;CLZ001;27/05/2015;-39.9936457;-19.0825908;-0.067434228
BA;CLZ001;27/05/2015;-39.9854498;-19.0815636;0.053193452
BA;CLZ001;20/04/2011;-40.14584118;-18.77148235;-1.748256156
BA;CLZ004;27/11/2010;-39.85691667;-18.768225;-0.304951016
BA;CLZ004;01/04/2016;-39.86176755;-18.77321655;0.728560079
BA;CLZ004;01/04/2016;-39.8622151;-18.77411475;0.582563511
BA;CLZ001;10/12/2010;-39.860925;-18.77095;-0.336557827
BA;CLZ002;29/11/2011;-39.84453478;-18.74497391;-1.250662428
BA;CLZ001;31/05/2011;-40.00394615;-18.74027692;-1.504537889
BA;CLZ004;08/06/2016;-39.8265648;-18.82329048;0.761898729
BA;CLZ001;30/08/2011;-39.82750833;-18.83866667;0.078735463
BA;CLZ001;25/06/2014;-40.0602585;-18.73785936;-1.090719596
BA;CLZ001;25/06/2014;-40.05975;-18.73325;-1.306811934
BA;CLZ004;20/09/2013;-39.88405;-18.76295;-1.058115931
BA;CLZ004;20/09/2013;-39.88549006;-18.7669655;-0.527625215
BA;CLZ001;29/04/2011;-39.97446111;-18.71965;-1.549606274
BA;CLZ001;29/04/2011;-39.9743;-18.7179;-1.845069383
BA;CLZ001;07/07/2014;-39.97749026;-18.75554778;-1.091694134
BA;CLZ003;18/12/2009;-39.9717;-18.7603;-1.074870657
BA;CLZ003;18/12/2009;-39.9696;-18.7606;-0.923746666
BA;CLZ004;24/04/2015;-39.98649564;-18.76323918;-0.348274585
BA;CLZ005;17/11/2009;-39.980075;-18.768525;-0.676827976
BA;CLZ003;24/11/2009;-39.9532125;-18.742725;-1.270600426
BA;CLZ001;18/06/2014;-39.95389753;-18.74142307;-0.671000417
BA;CLZ003;24/11/2009;-39.9563;-18.7412;-1.259246807
BA;CLZ002;24/11/2009;-39.95685;-18.75195;-0.807287968
BA;CLZ002;24/11/2009;-39.95267;-18.75574;-0.531124678
BA;CLZ002;25/11/2009;-39.9686;-18.7579;-0.318539437
BA;CLZ001;07/07/2014;-39.965464;-18.76101143;-0.971926848
BA;CLZ002;25/11/2009;-39.96383333;-18.76036667;-0.020403777
BA;CLZ001;17/07/2014;-39.95629122;-18.767654;-0.768288839
BA;CLZ005;29/10/2009;-39.95438333;-18.76746667;-0.462785678
BA;CLZ001;09/07/2014;-39.96416969;-18.77248038;-1.235726754
BA;CLZ001;08/04/2015;-39.98019907;-18.77737827;-1.039541346
BA;CLZ003;08/09/2009;-39.9829;-18.77744286;-0.988395942
BA;CLZ004;08/09/2009;-39.9741;-18.78215;-0.053074815
BA;CLZ001;13/04/2015;-39.97256806;-18.77711743;-0.580810854
BA;CLZ003;22/09/2009;-39.972775;-18.7757375;-0.986121732
BA;CLZ001;15/04/2015;-39.97170073;-18.78651934;-0.869437738
BA;CLZ003;10/09/2009;-39.9713;-18.7863625;-1.017869168
BA;CLZ004;23/10/2009;-39.96215;-18.78085;-0.084520445
BA;CLZ002;26/10/2009;-39.98824615;-18.78713077;-0.382522453
BA;CLZ004;04/04/2015;-39.9849;-18.78851667;-2.097125058
BA;CLZ002;08/10/2009;-39.99375;-18.7972375;-0.093168993
BA;CLZ004;25/03/2015;-39.9887;-18.79565;-1.877411212
BA;CLZ005;08/10/2009;-39.98744167;-18.79605833;-0.724236307
BA;CLZ002;24/09/2009;-39.96979091;-18.80028182;0.010492509
BA;CLZ004;19/03/2015;-39.97041111;-18.80414444;-1.862055923
BA;CLZ004;24/09/2009;-39.96763333;-18.79533333;1.24416714
BA;CLZ001;31/05/2011;-39.98848571;-18.73329286;-1.500212604
BA;CLZ001;17/06/2011;-39.9612;-18.7375;-0.107286778
BA;CLZ001;17/06/2011;-39.96596;-18.74240667;-0.686800426
BA;CLZ001;14/07/2014;-39.96849628;-18.75439735;-1.035668625
BA;CLZ001;25/06/2014;-39.9306;-18.7201;-1.270457214
BA;CLZ001;25/06/2014;-39.9306004;-18.72009566;-1.011743148
BA;CLZ002;21/12/2009;-39.92661;-18.72217;-0.596704365
BA;CLZ002;21/12/2009;-39.9241;-18.7152;-1.057042834
BA;CLZ002;21/12/2009;-39.9265;-18.719;-0.877115842
BA;CLZ005;15/12/2009;-39.93303333;-18.72873333;-0.763823336
BA;CLZ005;15/12/2009;-39.9279;-18.7325;-0.143483023
BA;CLZ005;15/12/2009;-39.9422;-18.7332;-0.658097281
BA;CLZ005;15/12/2009;-39.9387;-18.7317;-0.696808836
BA;CLZ002;27/11/2009;-39.9343;-18.7328;-0.578534517
BA;CLZ005;27/11/2009;-39.9328;-18.734;-0.95960083
BA;CLZ005;27/11/2009;-39.93585;-18.740325;-0.880596986
BA;CLZ003;28/11/2009;-39.94131429;-18.74488571;-0.880132816
BA;CLZ004;16/04/2010;-39.9419;-18.7256;-1.17359724
BA;CLZ005;16/04/2010;-39.94225;-18.7246;-0.779494114
BA;CLZ004;21/01/2016;-39.94999976;-18.7964007;-0.376523836
BA;CLZ001;01/02/2016;-39.93683185;-18.78353293;-0.619356895
BA;CLZ001;01/02/2016;-39.93615079;-18.78410005;-0.945768628
BA;CLZ002;20/05/2010;-39.94217143;-18.78184286;0.319520947
BA;CLZ001;12/03/2010;-39.91499;-18.7555;0.198289716
BA;CLZ001;12/03/2010;-39.9088;-18.7546;0.351040765
BA;CLZ002;25/02/2010;-39.9086;-18.7506;1.671716972
BA;CLZ004;04/05/2015;-39.90277677;-18.75353318;0.054669921
BA;CLZ004;04/05/2015;-39.90301234;-18.75306341;-0.039524891
BA;CLZ002;25/02/2010;-39.9003;-18.7467;-0.261571557
BA;CLZ002;25/02/2010;-39.903;-18.7521375;0.372563192
BA;CLZ004;06/05/2015;-39.91038919;-18.765961;0.090950873
BA;CLZ001;20/03/2010;-39.90815;-18.76885;0.406931667
BA;CLZ004;06/05/2015;-39.91043329;-18.76606707;-0.105173573
BA;CLZ001;20/03/2010;-39.9033;-18.7692;1.07221853
BA;CLZ001;20/03/2010;-39.9135;-18.76515;0.754323515
BA;CLZ001;09/03/2010;-39.92174615;-18.76091538;0.152575689
BA;CLZ002;09/03/2010;-39.92058;-18.77018;0.36759708
BA;CLZ001;19/03/2010;-39.9127;-18.7693;0.385512238
BA;CLZ001;19/03/2010;-39.916725;-18.779625;-0.098420981
BA;CLZ002;30/11/2010;-39.93712;-18.8267;-0.566249529
BA;CLZ001;15/02/2011;-39.92155385;-18.82152308;-0.014996591
BA;CLZ001;15/02/2011;-39.9139;-18.8187;0.846223924
BA;CLZ001;18/04/2011;-39.9378;-18.83708182;-0.309323638
BA;CLZ004;25/04/2013;-39.88083881;-18.81757464;0.472276195
BA;CLZ004;18/04/2013;-39.87223027;-18.82154043;-0.182250521
BA;CLZ004;18/04/2013;-39.86957315;-18.81736995;0.513701205
BA;CLZ005;23/12/2009;-39.84353333;-18.82513333;0.071506348
BA;CLZ005;23/12/2009;-39.8418;-18.8209;-0.152368671
BA;CLZ001;25/06/2014;-39.93139747;-18.81949787;-0.749687005
BA;CLZ001;25/06/2014;-39.93139747;-18.81949787;-0.857312084
BA;CLZ001;18/04/2015;-39.96277328;-18.76769979;-0.528361801
BA;CLZ004;16/04/2015;-39.96509844;-18.77784973;-0.664376906
BA;CLZ001;24/06/2014;-39.96839632;-18.73520356;-1.190137146
BA;CLZ001;31/08/2017;-40.0496304;-19.2522888;-0.810574611
BA;CLZ001;31/08/2017;-40.04821209;-19.24722244;-0.395206741
BA;CLZ001;02/09/2017;-40.04420593;-19.24635076;-1.131110109
BA;CLZ001;30/08/2017;-40.03643976;-19.22544887;-0.407979018
BA;CLZ001;06/09/2017;-40.0424895;-19.2532645;-0.061028749
BA;CLZ001;06/09/2017;-40.04317;-19.2498338;-0.504612002
BA;CLZ001;28/06/2013;-40.0303038;-19.2484659;-0.335813856
BA;CLZ001;08/09/2017;-40.03166585;-19.24625622;-0.404543594
BA;CLZ001;27/06/2013;-40.0285193;-19.2445542;-0.874226647
BA;CLZ001;04/07/2013;-40.0017555;-19.2459677;-0.574581011
BA;CLZ001;27/06/2013;-40.0349684;-19.2428099;-0.244557972
BA;CLZ001;03/07/2013;-40.0240085;-19.2428174;-0.599301657
BA;CLZ001;08/09/2017;-40.02387971;-19.2425981;-0.788186215
BA;CLZ001;04/07/2013;-40.0366769;-19.2406677;-0.795022377
BA;CLZ001;25/06/2013;-40.0193683;-19.2401595;-0.570826366
BA;CLZ001;08/09/2017;-40.01961458;-19.24058422;-0.226636508
BA;CLZ001;24/06/2013;-40.0230575;-19.2382865;-0.592313353
BA;CLZ001;04/07/2013;-40.0320994;-19.2389134;-0.04555456
BA;CLZ001;04/09/2017;-40.0337133;-19.23744637;-1.185519911
BA;CLZ001;26/06/2013;-40.0292553;-19.2374656;-1.024121927
BA;CLZ001;25/06/2013;-40.0269115;-19.2369094;-0.714716883
BA;CLZ001;24/06/2013;-40.0205102;-19.2325084;-1.348836351
BA;CLZ001;13/09/2017;-40.0206449;-19.23334493;-1.054320764
BA;CLZ001;15/09/2017;-39.9990205;-19.2318882;-0.149963688
BA;CLZ001;18/05/2015;-40.01664896;-19.23251774;-1.670078824
BA;CLZ001;18/05/2015;-40.01574394;-19.23153781;-1.463600922
BA;CLZ001;12/07/2013;-40.0084414;-19.2299818;-0.181196462
BA;CLZ004;15/07/2013;-40.0225584;-19.2252769;-0.602737853
BA;CLZ001;25/06/2013;-40.0115618;-19.2268832;-0.42670607
BA;CLZ001;10/09/2017;-39.99710453;-19.22158581;-0.873126651
BA;CLZ001;15/09/2017;-40.00697983;-19.22177276;-0.665255569
BA;CLZ001;08/07/2013;-40.0590914;-19.2303104;0.079666792
BA;CLZ001;02/09/2017;-40.0588102;-19.2308654;0.172574851
BA;CLZ001;02/09/2017;-40.0560024;-19.2307702;-0.663472365
BA;CLZ001;08/07/2013;-40.0586751;-19.2291742;-0.580070372
BA;CLZ001;11/07/2013;-40.0544714;-19.229343;-0.102842387
BA;CLZ001;11/07/2013;-40.0557184;-19.2220165;-2.740322882
BA;CLZ001;15/10/2013;-40.1324683;-19.2113383;-0.606216818
BA;CLZ001;15/10/2013;-40.1357832;-19.2106491;-0.905310413
BA;CLZ001;15/10/2013;-40.1319307;-19.20367;-1.38185628
BA;CLZ001;15/10/2013;-40.1355063;-19.204949;-0.90318615
BA;CLZ001;11/10/2013;-40.1222195;-19.1980459;-0.996380785
BA;CLZ001;10/10/2017;-40.12360597;-19.19096599;-1.289868427
BA;CLZ001;08/10/2017;-40.12098949;-19.18729978;-0.88897915
BA;CLZ001;09/10/2012;-40.12016;-19.1860405;-0.85074847
BA;CLZ001;09/10/2012;-40.1167832;-19.1859436;-0.55251515
BA;CLZ001;11/10/2017;-40.11681008;-19.18630194;-0.69604622
BA;CLZ001;10/10/2017;-40.12137049;-19.17860246;-0.32977545
BA;CLZ001;11/10/2017;-40.117741;-19.1787472;-0.428439423
BA;CLZ001;05/10/2012;-40.1183839;-19.1807561;-0.20689847
BA;CLZ001;11/10/2017;-40.11594899;-19.17565359;-0.757706249
BA;CLZ001;11/10/2017;-40.11820137;-19.17544108;-0.038052489
BA;CLZ001;14/06/2012;-40.1016379;-19.1810519;-1.483528627
BA;CLZ001;05/10/2017;-40.10093119;-19.18038434;-0.37848307
BA;CLZ001;26/06/2012;-40.0952523;-19.1774167;-1.845291126
BA;CLZ001;12/10/2017;-40.09543348;-19.17665368;-0.459291095
BA;CLZ001;12/10/2017;-40.09870144;-19.17541878;-0.603109763
BA;CLZ001;06/10/2017;-40.09807364;-19.17216724;-0.88833357
BA;CLZ001;02/10/2017;-40.10520676;-19.17194749;-1.000235177
BA;CLZ001;22/06/2012;-40.1130575;-19.1707313;-0.162322989
BA;CLZ001;04/10/2017;-40.10766876;-19.16610734;-0.69622247
BA;CLZ001;07/10/2017;-40.10458482;-19.16566508;-0.681042077
BA;CLZ001;07/10/2017;-40.10098051;-19.16561744;-1.024969217
BA;CLZ001;30/09/2017;-40.10478723;-19.16279887;-1.879720692
BA;CLZ001;30/09/2017;-40.10465382;-19.16174748;-1.37592929
BA;CLZ001;18/06/2012;-40.10609;-19.1640504;-0.419286676
BA;CLZ001;20/06/2012;-40.101002;-19.1582346;-0.481807797
BA;CLZ001;30/09/2017;-40.10005727;-19.15760488;-1.136073852
BA;CLZ001;28/09/2017;-40.1024094;-19.15311786;-0.93362035
BA;CLZ001;19/06/2012;-40.1056524;-19.154041;-0.889291402
BA;CLZ001;27/09/2017;-40.09903162;-19.1513399;-0.808235824
BA;CLZ001;27/08/2014;-40.19262224;-19.1563744;-0.199861098
BA;CLZ001;25/08/2014;-40.18110541;-19.15207538;-0.517777566
BA;CLZ001;25/08/2014;-40.18593535;-19.15004732;-0.743719835
BA;CLZ001;25/08/2014;-40.1849413;-19.14632231;-0.350554522
BA;CLZ001;15/10/2017;-40.10898862;-19.14874995;-1.135927294
BA;CLZ001;15/10/2017;-40.10786657;-19.14351573;-0.44499227
BA;CLZ001;14/10/2017;-40.10926045;-19.13820309;-0.348590491
BA;CLZ001;14/10/2017;-40.10964722;-19.13490255;-1.136386307
BA;CLZ004;15/08/2013;-39.9048075;-18.8996253;-1.353896118
BA;CLZ001;10/07/2015;-39.99415083;-18.89116639;-1.119149345
BA;CLZ001;10/07/2015;-39.99982018;-18.88768699;-1.713322282
BA;CLZ005;10/06/2011;-39.9983107;-18.8902905;-1.562921951
BA;CLZ005;08/06/2011;-39.9860638;-18.8886931;-1.062377601
BA;CLZ001;10/07/2015;-39.98724465;-18.88667883;-1.639928953
BA;CLZ001;10/07/2015;-39.99029406;-18.886204;-0.971915729
BA;CLZ005;08/06/2011;-39.9904234;-18.8874139;-0.787494426
BA;CLZ002;02/06/2011;-40.002317;-18.887079;-0.037189898
BA;CLZ001;10/07/2015;-39.99521531;-18.8876123;-1.871221687
BA;CLZ001;10/07/2015;-39.99415709;-18.88364483;-1.151484568
BA;CLZ002;21/06/2011;-39.982302;-18.8850441;-0.150165
BA;CLZ002;21/06/2011;-39.9794256;-18.8850774;-0.409502887
BA;CLZ002;21/06/2011;-39.9695596;-18.8830597;-0.195636577
BA;CLZ001;10/07/2015;-40.00536328;-18.88271405;-1.374535634
BA;CLZ005;04/06/2011;-39.9929347;-18.8769811;-1.353481236
BA;CLZ006;01/12/2015;-39.9901505;-18.87873819;-0.081811144
BA;CLZ006;01/12/2015;-39.98659448;-18.87940773;-1.192095647
BA;CLZ002;07/06/2011;-40.005857;-18.875746;-0.8348737
BA;CLZ006;05/12/2015;-39.99105758;-18.87317127;-0.315959429
BA;CLZ006;05/12/2015;-39.98555058;-18.86972591;-0.189387871
BA;CLZ001;21/08/2014;-40.13097425;-18.87798343;-0.6207017
BA;CLZ001;21/08/2014;-40.13961025;-18.87832756;-0.358760355
BA;CLZ001;26/09/2014;-40.13225409;-18.86925253;-1.01145807
BA;CLZ001;21/08/2014;-40.13567738;-18.87603377;-0.592779801
BA;CLZ001;25/09/2014;-40.13380919;-18.87289375;-0.659925025
BA;CLZ001;18/08/2014;-40.12348;-18.87265821;-0.611616679
BA;CLZ001;10/03/2017;-39.88310413;-18.87408488;-0.010952583
BA;CLZ001;10/03/2017;-39.88287718;-18.87529077;0.293068777
BA;CLZ002;12/12/2011;-39.8818424;-18.8764836;-0.478137599
BA;CLZ006;20/03/2017;-39.87259886;-18.87400406;1.522616997
BA;CLZ006;20/03/2017;-39.87259886;-18.87400406;1.368199826
BA;CLZ002;12/12/2011;-39.8782988;-18.8723524;-0.212187063
BA;CLZ001;21/02/2017;-39.88466598;-18.86593312;0.101165085
BA;CLZ001;21/02/2017;-39.88050216;-18.86586973;0.286440873
BA;CLZ001;21/02/2017;-39.88050216;-18.86586973;0.194203492
BA;CLZ001;21/02/2017;-39.88433861;-18.86523252;0.250925793
BA;CLZ001;16/12/2014;-39.8625347;-18.8647272;-0.479362905
BA;CLZ002;08/12/2011;-39.872951;-18.8643889;0.111225643
BA;CLZ001;15/02/2017;-39.87621743;-18.86032318;0.659695543
BA;CLZ001;15/02/2017;-39.87636445;-18.86024116;0.538355907
BA;CLZ001;15/08/2014;-39.86402927;-18.85600626;-0.341958365
BA;CLZ001;14/09/2013;-39.9779824;-18.8768615;-0.028707555
BA;CLZ001;11/09/2013;-39.9516847;-18.8748924;-2.058831087
BA;CLZ006;14/03/2019;-39.94994271;-18.87398668;0.15092507
BA;CLZ006;14/03/2019;-39.96750331;-18.87440226;-0.310362194
BA;CLZ006;14/03/2019;-39.96931374;-18.87062451;-0.231196197
BA;CLZ006;15/03/2019;-39.95902747;-18.87131039;0.026617549
BA;CLZ001;12/09/2013;-39.9547357;-18.870521;-1.103235076
BA;CLZ006;21/02/2019;-39.95263497;-18.87119561;0.264648649
BA;CLZ001;11/09/2013;-39.9621454;-18.8681332;0.353319213
BA;CLZ006;15/03/2019;-39.96084568;-18.86887011;0.516819259
BA;CLZ001;10/04/2015;-40.01247432;-18.84959226;-1.434412186
BA;CLZ001;10/04/2015;-40.01247432;-18.84959226;-1.550175962
BA;CLZ001;30/05/2011;-40.0080588;-18.8550129;-0.025534916
BA;CLZ001;10/04/2015;-40.0144154;-18.8466285;-0.34796449
BA;CLZ001;23/07/2014;-39.9768119;-18.8670607;-0.920249313
BA;CLZ001;23/07/2014;-39.98204;-18.8658193;-0.951701788
BA;CLZ001;24/07/2014;-39.977611;-18.864987;-0.684374485
BA;CLZ001;22/06/2011;-39.9895157;-18.8637876;-0.373284441
BA;CLZ001;29/07/2014;-39.967911;-18.8588226;-1.085137703
BA;CLZ001;24/07/2014;-39.9813902;-18.8615342;-0.897573932
BA;CLZ001;22/06/2011;-39.9919253;-18.8619132;0.178808847
BA;CLZ001;28/07/2014;-39.9700977;-18.8606142;-1.186765375
BA;CLZ001;11/06/2014;-39.9732241;-18.858243;-1.425034426
BA;CLZ001;28/07/2014;-39.98825495;-18.8598254;-1.839696206
BA;CLZ001;28/07/2014;-39.98571091;-18.85817613;-1.165375775
BA;CLZ001;28/07/2014;-39.9827201;-18.8581496;-1.1852934
BA;CLZ001;25/07/2014;-39.98990339;-18.85928348;-1.057592833
BA;CLZ001;25/07/2014;-39.99169457;-18.85718646;-1.403740851
BA;CLZ001;29/07/2014;-39.9689482;-18.8565227;-1.016608687
BA;CLZ001;24/07/2014;-39.9836163;-18.85464029;-1.60220952
BA;CLZ001;25/07/2014;-39.988636;-18.85438779;-1.268919111
BA;CLZ001;30/07/2014;-39.9745883;-18.8548192;-1.011531076
BA;CLZ001;30/07/2014;-39.9646779;-18.8529293;-1.325242534
BA;CLZ001;24/07/2014;-39.98692321;-18.85230788;-1.188360207
BA;CLZ001;30/07/2014;-39.9754361;-18.8518701;-1.464736605
BA;CLZ001;30/07/2014;-39.9641415;-18.8503204;-0.925951018
BA;CLZ001;14/06/2014;-39.9798485;-18.8473603;-0.892477116
BA;CLZ001;31/07/2014;-39.958433;-18.8467081;-1.218246452
BA;CLZ001;31/07/2014;-39.962967;-18.8466457;-0.762183056
BA;CLZ001;26/07/2014;-39.9709646;-18.8451159;-0.213999279
BA;CLZ001;23/07/2014;-39.9792693;-18.8450724;-0.328294759
BA;CLZ001;21/07/2014;-39.9750233;-18.8411999;-1.111702437
BA;CLZ001;22/07/2014;-39.9832808;-18.8412468;-0.6290724
BA;CLZ001;16/07/2014;-39.9639715;-18.8438057;-0.185711407
BA;CLZ001;16/07/2014;-39.9596964;-18.8397612;-0.393434433
BA;CLZ001;21/07/2014;-39.977932;-18.8386905;-1.103705939
BA;CLZ001;22/07/2014;-39.9860281;-18.8387472;-1.334228566
BA;CLZ001;15/07/2014;-39.972228;-18.8387113;-1.378530137
BA;CLZ001;17/07/2014;-39.9640038;-18.8361604;-1.300206709
BA;CLZ001;22/07/2014;-39.9791962;-18.8373825;-1.039632755
BA;CLZ001;17/07/2014;-39.9557227;-18.838634;-0.408453559
BA;CLZ001;23/07/2014;-39.9732869;-18.8379918;-0.433938318
BA;CLZ001;29/07/2014;-39.9633505;-18.8347812;-0.109856978
BA;CLZ001;12/07/2014;-39.980564;-18.8310315;-1.360102329
BA;CLZ001;14/07/2014;-39.9831739;-18.8310358;-1.438009105
BA;CLZ001;01/07/2014;-39.9637757;-18.83111;-1.275965915
BA;CLZ001;27/06/2014;-39.9700078;-18.8272461;-1.471388208
BA;CLZ001;20/06/2014;-39.9662793;-18.8208131;-0.690223973
BA;CLZ001;18/06/2014;-39.9719184;-18.8211724;-1.91599916
BA;CLZ001;13/05/2015;-39.93172717;-18.81044127;-0.997976025
BA;CLZ001;13/05/2015;-39.93211255;-18.8089091;-1.027259765
BA;CLZ001;07/07/2014;-39.9557972;-18.8081613;-1.325485798
BA;CLZ001;04/07/2014;-39.947489;-18.8106437;-0.859463044
BA;CLZ005;29/06/2011;-39.9355855;-18.8065558;-1.473555921
BA;CLZ001;09/07/2014;-39.9557348;-18.8055048;-0.911133205
BA;CLZ001;11/07/2014;-39.92554929;-18.80172428;-1.211141693
BA;CLZ001;29/06/2011;-39.9362849;-18.8026122;-0.414175967
BA;CLZ001;10/07/2014;-39.9282657;-18.79786109;-0.967905085
BA;CLZ001;29/11/2011;-39.8859577;-18.8556972;-0.498827919
BA;CLZ001;29/11/2011;-39.8896615;-18.8542517;0.357640201
BA;CLZ002;25/11/2011;-39.8957496;-18.8513668;-0.824204439
BA;CLZ001;30/11/2011;-39.8861588;-18.84881;0.691793405
BA;CLZ006;31/01/2017;-39.89883976;-18.85297678;0.711639523
BA;CLZ006;31/01/2017;-39.90280183;-18.84898136;0.424538655
BA;CLZ001;01/12/2011;-39.8827754;-18.8425183;0.006833132
BA;CLZ001;13/01/2017;-39.89286966;-18.84047228;-0.084883535
BA;CLZ001;13/01/2017;-39.89252104;-18.83987831;0.056145192
BA;CLZ002;13/12/2011;-39.8909788;-18.8394699;-0.841969879
BA;CLZ001;26/01/2017;-39.868373;-18.83991229;0.451759809
